gene_id,class,Rest,Rclass,tau,theta,gamma
LOC105448182,neut,0.588116697,neut,2.999155846,0.002266986,-0.03880898
LOC105448183,neut,-0.564319108,neut,-0.474222225,0.000673434,1.259587871
LOC105448184,neut,-0.306933674,neut,-0.763813804,0.001507655,0.820499123
LOC105448185,neut,-1.080674922,neg,-0.751061737,0.002179065,2.950581843
LOC105448186,neut,0.801472925,pos,-0.266144007,0.002679702,0.463314374
LOC105448187,neut,1.511995262,pos,-0.447001414,0.002340479,-0.134249924
LOC105448188,neut,-0.135191922,neut,-0.622880251,0.003114044,0.182423724
LOC105448189,neut,-0.118745039,neut,-0.643927438,0.002281769,0.101999828
LOC105448190,neut,0.55665473,pos,0.254304711,0.002314834,0.062039453
LOC105448191,neut,-0.270563785,neut,0.230171535,0.000881531,-0.107590293
LOC105448193,neut,0.895656737,pos,-0.52642644,0.002301453,-0.12996114
LOC105448194,neut,-0.540210599,neut,-0.599825592,0.002469088,0.620337003
LOC105448195,neg,0.930227606,pos,8.279962734,0.004240234,-0.949068527
LOC105448196,neut,-1.212816905,neg,0.719922951,0.003906618,0.038310615
LOC105448197,neut,0.694828096,pos,-0.302355687,0.004635823,-0.400536724
LOC105448198,neut,0.085055491,neut,-0.269570797,0.003199745,0.131254074
LOC105448199,neut,1.006695262,pos,-0.219583237,0.00346598,-1.605258384
LOC105448200,neut,2.004305031,pos,0.709773744,0.000895403,0.737283601
LOC105448201,neut,1.157123157,pos,-0.743349087,0.002138025,-0.238736201
LOC105448203,neut,-0.432171186,neut,-0.000220878,0.001330427,1.168956905
LOC105448205,neut,0.077169044,neut,-0.504167159,0.002494789,1.919927263
LOC105448206,neut,0.157575257,neut,-0.144652277,0.000902229,-0.141886848
LOC105448207,neut,0.007141808,neut,-0.507195899,0.003224424,1.686600634
LOC105448208,neut,0.03352837,neut,0.960129676,0.00341845,-0.330068196
LOC105448209,neut,0.505847809,neut,0.674004327,0.002074097,0.126334848
LOC105448210,neut,1.401435591,pos,-0.466359559,0.004374033,-0.347815538
LOC105448211,neut,-1.004034268,neut,-0.29616762,0.001296566,0.914402137
LOC105448212,neut,-0.810665913,neg,-0.736605555,0.003232448,1.099931097
LOC105448213,neut,-0.216148078,neut,2.466479672,0.001352947,0.377240611
LOC105448214,neut,0.420329339,neut,-0.628218123,0.002593203,0.853335558
LOC105448215,neut,0.787684647,pos,1.923342133,0.002550878,-0.512072838
LOC105448216,neut,-0.020956354,neut,-0.506058552,0.001624512,0.544513031
LOC105448219,neut,-0.425594825,neut,0.420484462,0.002169499,0.225028073
LOC105448220,neut,-1.525104677,neg,-0.564607305,0.002684921,2.02323317
LOC105448221,neut,0.585986243,neut,-0.29330786,0.002370517,0.168823056
LOC105448222,neut,-0.291082768,neut,0.352990269,0.001869801,-0.181722929
LOC105448224,neut,-1.147340443,neut,-0.728425933,0.001421921,1.181507498
LOC105448225,neut,0.920526943,neut,-0.53567343,0.00216848,0.114808207
LOC105448226,neut,-0.498311255,neut,-0.148232599,0.001556703,1.053933651
LOC105448227,neut,-0.391188252,neut,-0.026627093,0.001238209,0.223404512
LOC105448228,neut,0.539135842,neut,0.006228689,0.001954063,1.133216501
LOC105448229,neut,0.548924646,neut,0.599331028,0.002401569,0.203551111
LOC105448230,neut,0.846996199,pos,0.291496013,0.004084258,0.201724748
LOC105448231,neut,-0.08813086,neut,0.488176305,0.004080571,0.00328622
LOC105448232,neut,0.022654472,neut,0.34440105,0.003423826,2.097676074
LOC105448233,neut,1.741319207,pos,3.276358866,0.002444728,0.599926834
LOC105448234,neut,0.686983682,neut,0.031135125,0.002651398,0.752380382
LOC105448235,neut,0.454925767,neut,-0.630485741,0.002725338,0.004191593
LOC105448236,neut,-0.388138765,neut,-0.527042085,0.002036496,0.889324034
LOC105448237,neut,-0.006493465,neut,-0.443029465,0.003254814,1.163654076
LOC105448238,neut,0.147512117,neut,0.519147173,0.00122179,0.345940883
LOC105448239,neut,1.037966884,neut,0.26807444,0.001810086,-0.395002879
LOC105448240,neut,0.580739271,pos,-0.73009226,0.007457454,-0.060217761
LOC105448241,neut,-0.133674992,neut,0.083043442,0.003140567,0.436747366
LOC105448242,neut,1.265996458,pos,-0.086523199,0.002313718,0.356491645
LOC105448243,neut,-0.263697407,neut,0.383806282,0.003157479,1.557614171
LOC105448244,neut,-0.417038107,neut,-0.628192925,0.001765687,0.704098327
LOC105448245,neut,-0.826031034,neg,0.393614387,0.003069236,1.083132395
LOC105448246,neut,0.155437171,neut,-0.157246876,0.002064225,2.2297605
LOC105448247,neut,1.031750709,pos,0.646793516,0.002861687,0.150873786
LOC105448248,neut,-0.048836586,neut,-0.526567592,0.001609784,0.556914215
LOC105448249,neut,0.089827958,neut,-0.575613014,0.002194976,2.040140272
LOC105448250,neut,-1.048799493,neg,-0.665639263,0.002967464,2.086383485
LOC105448251,neut,0.105101897,neut,0.376070583,0.005667343,0.115822593
LOC105448252,neut,1.112139846,pos,-0.104577294,0.003193102,-1.06369467
LOC105448253,neut,-0.866865337,neut,-0.517161096,0.00212519,0.989988757
LOC105448255,neut,-0.407329027,neut,-0.664865368,0.000887253,0.514522402
LOC105448256,neut,-1.140120865,neg,-0.686350649,0.001924319,2.301528814
LOC105448257,neut,1.469888645,pos,-0.5871617,0.001877433,-0.384794256
LOC105448258,neut,-0.924073941,neut,-0.028232316,0.002880295,0.639431642
LOC105448259,neut,-0.319688294,neut,-0.833264709,0.001508607,0.581960089
LOC105448260,neut,0.729130728,pos,0.283108997,0.001618184,-0.318327167
LOC105448261,neut,-0.936119415,neg,-0.404232469,0.004393896,2.135329078
LOC105448262,neut,0.636056669,pos,-0.474050458,0.003039975,-1.016656706
LOC105448263,neut,-0.968769629,neut,0.079233144,0.000885907,0.593620083
LOC105448264,neut,0.464668578,neut,-0.615186588,0.003319589,0.577632527
LOC105448265,neut,-0.057181122,neut,-0.205780365,0.000788826,3.289106956
LOC105448266,neut,1.680982649,pos,-0.337596339,0.001949381,-0.436629501
LOC105448267,neut,0.76386257,neut,0.21826933,0.00176083,1.248634704
LOC105448268,neut,-0.089245344,neut,0.38105841,0.001863259,0.533688082
LOC105448269,neut,-1.781029625,neg,-0.883424525,0.003898701,1.881573519
LOC105448271,neut,0.972973293,pos,0.078668256,0.002278462,1.01028405
LOC105448274,neut,1.12180308,pos,1.39499658,0.002395102,0.225607462
LOC105448275,neut,2.958111803,pos,0.703551742,0.001047344,0.001236033
LOC105448276,neut,0.968566653,pos,-0.125401411,0.001945716,0.418853372
LOC105448277,neut,-0.059682003,neut,-0.521191549,0.000990387,0.486898015
LOC105448278,neut,-1.011420467,neg,-0.608264931,0.002167586,1.770613597
LOC105448279,neut,0.268679204,neut,0.095533484,0.001258208,0.996249953
LOC105448280,neut,1.669786951,pos,-0.580610542,0.002604035,-0.162059379
LOC105448281,pos,0.768924513,pos,0.056653793,0.003282556,5.536658829
LOC105448282,neut,0.340052032,neut,-0.494141426,0.001198332,0.415273624
LOC105448283,neut,-0.542994516,neut,-0.416880457,0.000785368,0.534704966
LOC105448284,neut,0.368096745,neut,1.757942076,0.002115135,1.140410546
LOC105448285,neut,2.160002912,pos,0.522594523,0.000815075,0.521552436
LOC105448287,neut,-0.89298018,neut,-0.799094883,0.002706837,1.096686563
LOC105448288,neut,-0.261910799,neut,-0.190888288,0.002662966,0.627183604
LOC105448289,neut,0.849946572,pos,1.276610234,0.002124532,-0.458707739
LOC105448290,neut,-1.112213757,neg,-0.812567581,0.004334701,1.193134207
LOC105448291,neut,-0.52512272,neut,0.568491493,0.002483563,-0.196602066
LOC105448292,neut,-0.583588678,neut,-0.835985687,0.002905357,0.798072276
LOC105448293,neut,-1.196200075,neg,-0.545124546,0.001521171,0.950678246
LOC105448294,neut,0.248773246,neut,-0.702302088,0.004550534,1.185717756
LOC105448296,neut,0.174497471,neut,-0.587681723,0.003208126,0.446589624
LOC105448297,neut,0.872799625,pos,-0.441266455,0.003369733,1.375784096
LOC105448298,neut,0.772453992,pos,0.90233641,0.00314635,-0.178703566
LOC105448299,neut,-0.548600255,neut,-0.569843985,0.004101022,0.335805083
LOC105448300,neut,-1.278640333,neg,-0.636494355,0.002427775,1.218376474
LOC105448301,neut,0.006681425,neut,-0.116537754,0.002333983,0.46350784
LOC105448302,neut,0.306987841,neut,0.412947989,0.004180992,0.993000565
LOC105448303,neut,0.191916063,neut,0.05742562,0.003883536,1.034362234
LOC105448304,neut,-1.029367798,neg,-0.595678964,0.004852103,1.096961501
LOC105448306,neut,0.401368957,neut,-0.172343412,0.002790625,1.856845546
LOC105448307,neut,0.613389907,pos,-0.414336816,0.003268827,1.30664814
LOC105448308,neut,0.401337082,pos,-0.501203923,0.004164439,0.964577819
LOC105448309,neut,-0.742673101,neut,-0.602876951,0.001890783,0.676988397
LOC105448310,neut,1.660481709,pos,-0.355748787,0.002463361,-0.453161258
LOC105448311,neut,-0.099187129,neut,-0.353309977,0.001054879,0.539134733
LOC105448312,neut,0.914871247,pos,-0.429683384,0.003242781,1.849511262
LOC105448313,neut,-0.442213652,neut,-0.687410009,0.00257462,0.313882931
LOC105448314,neut,1.318190387,pos,0.480543821,0.002514556,0.601797044
LOC105448315,neut,0.260482166,neut,-0.177338237,0.003717906,1.289206374
LOC105448316,neut,-1.025777094,neg,-0.534443822,0.004629834,4.860788181
LOC105448319,neut,0.184487435,neut,1.525584216,0.001762681,0.629577986
LOC105448321,neut,1.645918375,pos,0.96080818,0.001823619,0.322057325
LOC105448322,neut,1.395903748,pos,0.936188536,0.001981804,0.307627808
LOC105448323,neut,0.512838319,neut,-0.698633685,0.001204627,0.046208083
LOC105448325,neut,-0.856248435,neg,-0.599412133,0.001916928,2.587186132
LOC105448326,neut,1.078569837,pos,-0.387652497,0.002482179,0.13419393
LOC105448327,neut,1.218740701,pos,-0.654841143,0.005293627,0.884651765
LOC105448328,neut,0.606773565,neut,0.553492996,0.002025907,1.847136038
LOC105448329,neut,-0.624989195,neut,-0.77641489,0.001372065,0.994585181
LOC105448330,neut,-0.909671974,neut,-0.77172492,0.001630306,1.120393845
LOC105448331,neut,-0.51358963,neut,0.326724477,0.001786721,0.766270244
LOC105448332,neut,2.992218506,pos,0.546391501,0.002000316,-0.350165194
LOC105448333,neut,-0.822337385,neut,-0.485653411,0.002534091,1.089250343
LOC105448334,neut,0.096460433,neut,-0.515988546,0.001580363,1.772732248
LOC105448335,neut,-1.10434069,neut,-0.560749746,0.000923334,1.222056198
LOC105448336,neut,-0.588567836,neut,0.380749636,0.002075084,0.417479018
LOC105448337,neut,-1.008804361,neut,-0.200272268,0.004869998,0.693459201
LOC105448338,neut,1.054054407,pos,0.603154216,0.002278216,0.252251967
LOC105448339,neut,0.907626076,pos,-0.398405603,0.002594467,1.011131603
LOC105448340,neut,2.150207219,pos,0.352724059,0.001223634,-0.441818831
LOC105448341,neut,-0.515728622,neut,-0.617692769,0.002610638,1.902866252
LOC105448342,neut,1.726657014,pos,2.362500022,0.001828435,0.319418223
LOC105448344,neut,-0.59999214,neut,-0.536083419,0.001453717,0.535927543
LOC105448345,neut,2.190049199,pos,-0.396050634,0.001713006,-0.438855677
LOC105448346,neut,1.825497048,pos,-0.27144209,0.002930875,-0.342939549
LOC105448347,neut,-0.148967052,neut,-0.321646206,0.001743334,0.44984117
LOC105448348,neut,0.793779892,neut,4.186391461,0.001758534,0.881346544
LOC105448349,neut,-0.324876993,neut,0.409242671,0.001618423,0.123284858
LOC105448350,neut,1.312758578,pos,-0.721952775,0.002553953,-0.401502802
LOC105448351,neut,0.676175172,neut,5.036259312,0.004178694,0.656333184
LOC105448352,neut,1.249232078,pos,4.006139001,0.002860088,0.011429871
LOC105448353,neut,1.252814198,pos,0.875627524,0.003217123,-0.145931425
LOC105448354,neut,1.110918336,pos,-0.168871975,0.006174107,0.143037017
LOC105448356,neut,1.219385889,pos,4.669394651,0.001953602,0.021002837
LOC105448357,neut,0.502325773,pos,25.00057239,0.003022502,-0.54388022
LOC105448358,neut,0.730034752,pos,9.071160752,0.006209281,-0.299410491
LOC105448359,neut,1.661170929,pos,-0.540898984,0.002361792,0.040328112
LOC105448360,neut,-0.168263521,neut,-0.214404449,0.001948038,1.069470574
LOC105448361,neut,2.01070642,pos,1.814368934,0.0013864,0.567776292
LOC105448362,neut,1.130584452,pos,-0.294390514,0.00204507,0.378474273
LOC105448364,neut,0.55391931,neut,-0.426968334,0.001584524,0.301042279
LOC105448365,neut,0.500570857,neut,0.426091529,0.005148495,0.512302365
LOC105448366,neut,0.411796138,pos,-0.496135063,0.003220494,1.705842245
LOC105448367,neut,1.697310076,pos,-0.032560957,0.003163219,1.15610766
LOC105448368,neut,0.043985215,neut,0.020862942,0.001502011,0.346096957
LOC105448369,neut,1.511862676,pos,0.225809876,0.001602896,1.109544288
LOC105448370,neut,0.513606012,neut,-0.917681309,0.009383843,0.089917928
LOC105448371,neut,2.012464618,pos,2.549535395,0.001195672,0.001966166
LOC105448372,neut,1.287286164,pos,6.667695638,0.001737007,0.264832731
LOC105448373,neut,0.989663894,neut,-0.486284785,0.001764138,0.076801197
LOC105448374,neut,1.100051978,pos,-0.1026827,0.008408726,-0.429609977
LOC105448375,neut,1.281244353,pos,0.394224206,0.003292928,-0.172644571
LOC105448376,neg,1.293821232,pos,0.692746668,0.002923546,-1.452958347
LOC105448377,neut,0.776235951,pos,-0.548965281,0.003299962,5.280305135
LOC105448378,pos,0.891841127,pos,2.725752772,0.006416528,1.35523098
LOC105448379,neut,0.512510086,neut,13.2986518,0.002844909,-0.089918054
LOC105448380,neut,0.938783265,pos,0.421798585,0.003155576,-0.375972316
LOC105448381,neut,0.940331221,pos,0.09428515,0.003047546,0.303380015
LOC105448382,neut,0.025925712,neut,-0.791055119,0.004465072,0.571194942
LOC105448383,neut,1.082460645,pos,2.411167158,0.004650163,-0.206038867
LOC105448384,neut,0.98738042,pos,1.979784724,0.002781494,-0.502902706
LOC105448385,neut,1.028014929,pos,6.892260481,0.004548057,-0.68881724
LOC105448386,neut,0.13961539,neut,-0.611144688,0.001956125,0.471644923
LOC105448387,neut,0.627769088,neut,0.121985884,0.003681139,0.639168583
LOC105448388,neut,0.05473589,neut,-0.50120112,0.001566937,0.540526131
LOC105448390,neut,1.327999403,pos,-0.371844814,0.001170409,0.371748299
LOC105448391,neut,0.220766289,neut,-0.749295424,0.003269318,0.503731708
LOC105448392,neut,1.061393505,pos,0.484338955,0.003699011,0.809882706
LOC105448394,neut,1.878855933,pos,4.05656756,0.000657368,1.045198457
LOC105448395,neut,0.211619864,neut,0.179509064,0.003892343,0.01366453
LOC105448396,neut,-0.380753365,neut,0.702136622,0.002193571,0.333640684
LOC105448397,neut,0.561019358,neut,1.596547676,0.002016094,0.190108683
LOC105448398,neut,0.775904744,neut,2.605272404,0.002952506,0.960200794
LOC105448399,neut,-0.285085882,neut,-0.093845391,0.003368266,0.721804311
LOC105448400,neut,-1.070566198,neut,-0.814539735,0.00188301,1.292319501
LOC105448401,neut,0.949538699,pos,0.440366522,0.002388296,1.347759082
LOC105448402,neut,0.731005687,pos,-0.554527109,0.002785186,0.164066471
LOC105448403,neut,-0.174810108,neut,-0.002756752,0.00257676,0.943723954
LOC105448404,neut,-1.07358888,neg,-0.755025557,0.003368373,1.109542873
LOC105448406,neut,-0.439532832,neut,-0.294730451,0.003089245,0.865849131
LOC105448409,neut,-0.161993745,neut,-0.080387776,0.00458101,1.396648569
LOC105448410,neut,0.786949405,pos,0.052918628,0.003078765,-0.236508948
LOC105448411,neut,2.183898122,pos,-0.175843445,0.002170813,-0.672868215
LOC105448412,neut,1.258415333,pos,2.687539604,0.002333894,0.613103681
LOC105448413,neut,0.462375167,neut,1.803422683,0.001089614,0.867651857
LOC105448414,neut,0.382337473,neut,-0.625483365,0.001623561,0.30835253
LOC105448415,neut,-0.657966935,neut,-0.299644577,0.001409353,0.800894666
LOC105448416,neut,0.102517582,neut,-0.339603533,0.001973594,0.819442474
LOC105448417,neut,-1.074542734,neut,-0.305661754,0.00143009,0.830645135
LOC105448418,neut,-0.760039753,neg,-0.807692322,0.003080121,1.860826741
LOC105448420,neut,1.440421254,pos,0.431567939,0.002286092,0.111025823
LOC105448421,neut,-0.488013905,neut,-0.601261061,0.00198504,1.43372123
LOC105448422,neut,-0.400228181,neut,-0.484783744,0.002194438,0.425981757
LOC105448423,neut,0.603203702,neut,-0.641792284,0.003348709,0.352056188
LOC105448424,pos,0.493816261,pos,-0.216517201,0.004790433,9.460279608
LOC105448425,neut,-1.121226623,neg,-0.458418306,0.001560498,3.738167252
LOC105448426,neut,-0.127750626,neut,-0.568859307,0.00342922,0.406253442
LOC105448428,neut,-0.708153755,neut,-0.126259284,0.003057944,0.770413888
LOC105448429,neut,-1.318889788,neg,0.165255606,0.001528816,0.390593587
LOC105448430,neut,0.647237439,neut,0.061376562,0.001214939,0.221449447
LOC105448431,neut,-0.265563832,neut,0.824832701,0.001386559,0.536651082
LOC105448432,neut,-0.716566689,neut,-0.562938941,0.002183261,1.455223088
LOC105448433,neut,0.189074162,neut,1.552544828,0.002242885,-0.192581661
LOC105448434,neut,-0.823428445,neut,-0.798796002,0.001710917,1.007154175
LOC105448435,neut,3.060338167,pos,0.323785765,0.001294296,-0.076520828
LOC105448436,neut,-0.759624077,neut,-0.380857999,0.002625021,0.733655394
LOC105448437,neut,0.54992953,pos,-0.162372562,0.004236418,0.715149746
LOC105448438,neut,0.771580568,pos,-0.21326585,0.004685046,0.869288196
LOC105448439,neut,-1.852312765,neg,-0.611168951,0.002549794,2.906528426
LOC105448440,neut,0.796781959,pos,0.561738492,0.004035738,0.184165876
LOC105448441,neut,1.802423546,pos,0.148855788,0.001939642,0.548407908
LOC105448443,neut,1.39683557,pos,6.211704475,0.002198251,-0.236526669
LOC105448444,neut,-0.508692581,neg,-0.5235889,0.004677315,1.444161438
LOC105448445,neut,-1.184050754,neg,-0.469556598,0.004493253,0.578386267
LOC105448446,neut,1.039748238,pos,0.761797732,0.001799587,0.452129644
LOC105448447,neut,0.31002513,neut,-0.613422793,0.004546835,0.529638875
LOC105448448,neut,0.824507113,pos,-0.470468858,0.004727134,1.36854053
LOC105448449,neut,1.218119981,pos,-0.007829618,0.002697499,0.035244974
LOC105448450,neut,-0.393785937,neut,-0.697845228,0.003859274,0.944628394
LOC105448451,neut,0.568396126,pos,0.094053265,0.003984208,0.191348197
LOC105448452,neut,-0.659498094,neut,-0.249306346,0.003643152,0.069844787
LOC105448453,neut,1.612515051,pos,2.681798991,0.001623144,-0.100953988
LOC105448454,neut,-0.19015957,neut,0.038237157,0.003312811,3.503188272
LOC105448455,neut,-0.037809329,neut,-0.649011428,0.001897213,1.29590401
LOC105448456,neut,-1.005328904,neg,-0.643049758,0.001407807,1.577972115
LOC105448457,neut,0.225311422,neut,-0.781491447,0.00260313,0.379878151
LOC105448458,neut,-1.068087782,neut,-0.817538798,0.002912589,1.240017398
LOC105448460,neut,0.649884321,neut,-0.616762754,0.00305169,-0.328689365
LOC105448461,neut,-2.040871517,neg,-0.63873385,0.003541097,1.547181922
LOC105448462,pos,0.153249514,neut,-0.360282393,0.003583334,5.647489837
LOC105448463,neut,1.829633812,pos,1.664913141,0.002832683,0.120953724
LOC105448464,neut,0.656590374,pos,5.942196871,0.00457712,-0.119279152
LOC105448465,neut,-1.08489413,neut,-0.576838082,0.001112132,1.040288925
LOC105448466,neut,0.31564863,neut,-0.752743552,0.003053954,0.002822758
LOC105448467,neut,2.683713525,pos,0.539528003,0.000636915,-0.969149563
